OBJ_ID,total_usage,total_duration,num_sessions,cluster_kmeans,perfil_consumo,PCA1,PCA2
100000011308709374,1452150.0,7.549722222222222,2,0,Alto Regular,-0.32324506881868703,-0.11181544159666201
100000050006176138,174664798.0,2.8225000000000002,9,1,Bajo Extremo,-0.4999737964507497,0.178419807579362
100000050009424082,32675.0,2.013888888888889,6,1,Bajo Extremo,-0.8532717187996214,-0.1101051202077183
100010011306626560,3501366.0,0.023055555555555555,4,1,Bajo Extremo,-1.2723483240828732,-0.06435649690811365
100010011308045551,7923272.0,5.333333333333333,2,1,Bajo Extremo,-0.6407644173603728,-0.08035672651034492
100010050003713977,30667484.0,5.715833333333333,6,1,Bajo Extremo,-0.31417618921877316,-0.08471162113302474
100010050008560249,35496856.0,3.1558333333333333,13,1,Bajo Extremo,-0.21466717192651177,-0.129997299968915
100020011305895153,1193722.0,8.279444444444444,17,0,Alto Regular,0.7820034901339471,-0.28289658579215415
100020011309552839,163591669.0,3.251388888888889,23,1,Bajo Extremo,0.49301948094513687,0.0005684363617381642
100020012316207029,448.0,0.11055555555555556,7,1,Bajo Extremo,-1.0604361306486147,-0.10455067089384769
